mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,label
-156.43800354003906,151.2135772705078,-80.97772979736328,37.04362869262695,-21.22796630859375,6.505490303039551,-16.0306339263916,-43.19702911376953,-31.310701370239254,4.413448810577393,-2.3128201961517334,-24.210739135742188,-0.8552820682525635,-13.702117919921877,-0.1345349252223968,5.147449493408203,-1.9024243354797363,3.8040692806243896,1.2292767763137815,1.2971185445785522,-1.1318883895874023,-1.2395845651626587,0.11995779722929,-0.0217871461063623,1.577318549156189,0.7713300585746765,-2.1765925884246826,-0.1818601340055465,1.0970155000686646,-0.5331688523292542,-0.7827320098876953,-0.4460327327251434,0.0732994601130485,0.3625118136405945,0.7024134993553162,0.0784641280770301,0.349193274974823,0.5558914542198181,0.3233972489833832,1
-291.3695678710937,112.5428695678711,-18.61731338500977,32.30447006225586,-19.554807662963867,-20.194414138793945,-27.60129165649414,-7.094670295715332,-18.519405364990234,-2.53169584274292,-18.315349578857425,-8.386507034301758,-5.295956134796143,0.2407060861587524,0.4145173728466034,0.0695939883589744,-0.0230834260582923,0.2030039280653,0.0211740192025899,-0.0067435181699693,0.0555162690579891,-0.0127698630094528,0.0140498951077461,0.0844342708587646,-0.0719856917858123,0.036015149205923,0.254167765378952,0.1713995188474655,0.0801866501569747,0.0127831324934959,0.0607086792588233,0.0557708628475666,-0.0314334221184253,0.0495817773044109,-0.0126381767913699,0.0529284924268722,0.0044292411766946,0.0048844744451344,0.0123320268467068,0
-390.8373107910156,121.92314910888672,-7.898404121398926,-14.615341186523438,0.7184834480285645,-8.274714469909668,-14.866113662719728,-7.789799690246582,5.559136867523193,-0.109723761677742,-15.734943389892578,-16.142913818359375,-5.277469635009766,-0.661433219909668,-0.5414371490478516,-0.2792093455791473,-0.1541500091552734,-0.0167884211987257,-0.041254635900259,-0.0392900556325912,0.0163800101727247,0.0673509612679481,0.0166416764259338,-0.0091757243499159,0.013131882995367,0.0599645711481571,-0.0365494862198829,-0.1565948128700256,-0.1432694196701049,-0.1207270622253418,-0.0703781768679618,-0.0403358116745948,-0.0359106250107288,0.0015529370866715,0.010399168357253,0.0075357193127274,-0.0192013531923294,-0.0177160874009132,-0.0307777635753154,0
-480.551025390625,61.65070343017578,3.5248687267303467,9.20968532562256,9.988436698913574,7.622300148010254,-11.89608383178711,-19.055442810058597,-16.032323837280273,-6.7053728103637695,-5.637556076049805,-4.923753261566162,-6.798585891723633,-1.295961856842041,0.1496776938438415,0.2321710437536239,0.2068752646446228,0.0820276215672493,0.0386474765837192,0.0702874958515167,0.1739143580198288,0.1059286966919899,-0.0677548050880432,0.0938542932271957,0.07105053961277,0.0319977439939975,-0.8457909226417542,-0.1222937852144241,-0.0951200872659683,-0.0593424849212169,-0.0253363791853189,0.0273191072046756,0.1075907051563263,0.0541116185486316,0.0322152823209762,0.0111561603844165,0.0491273701190948,-0.0397228971123695,-0.0185772720724344,1
-248.6367950439453,68.79959869384766,-60.57796096801758,41.25202941894531,-39.65349197387695,24.98976325988769,-33.57765197753906,-8.604567527770996,-26.34981918334961,-10.146451950073242,-2.342320919036865,-22.926973342895508,7.344492435455322,1.7440602779388428,2.068010807037353,-0.3681895732879638,-0.4430107772350311,0.7681751847267151,0.2175524234771728,-0.1740342825651168,-0.9150739312171936,0.4664908051490783,0.025548854842782,-0.3679284155368805,-0.0486718341708183,0.1758071780204773,-0.419286161661148,-0.1043612137436866,0.0578616000711917,-0.0969367548823356,0.2851835489273071,0.144851341843605,0.2166344076395034,-0.0942291840910911,0.0164915360510349,0.1084293350577354,-0.0720265880227088,-0.0054603149183094,-0.0022465093061327,0
-354.8833312988281,85.06816864013672,-15.68564224243164,-1.7864530086517334,-8.56452465057373,9.437925338745115,-0.925517737865448,1.6824123859405518,-13.360783576965332,2.1626980304718018,3.3894646167755127,-5.9282755851745605,-3.434727668762207,-3.5489273071289062,0.567902147769928,0.488781213760376,0.4221833944320678,0.2899836599826813,-0.1574888378381729,0.5574405789375305,-0.0265961419790983,-0.0985176786780357,0.0066655115224421,0.0138113601133227,0.2055382132530212,0.4720376133918762,-3.414064645767212,-0.5018346905708313,0.2710724174976349,-0.2730378210544586,-0.1340854614973068,-0.0219512842595577,-0.055356990545988,-0.054550677537918,0.2926370203495025,0.1240562051534652,0.165837213397026,0.1171997562050819,-0.0052032615058124,1
-290.1487731933594,66.58694458007812,-37.60091400146485,-10.855789184570312,-22.75455474853516,-16.02432632446289,-18.98421859741211,-19.019662857055664,-19.086408615112305,-4.744752883911133,-7.59466028213501,-4.290788650512695,-6.383923053741455,-0.9142353534698486,0.8019580245018005,1.2169054746627808,0.1958813220262527,0.4510376155376434,0.0652594789862632,-0.149273082613945,-0.2713104486465454,-0.3832679688930511,-0.1493494808673858,-0.1627739667892456,-0.083130195736885,-0.0602630488574504,-0.4532670378684997,-0.3308518826961517,0.150843009352684,-0.0250727068632841,0.0193332564085721,0.1427836865186691,0.1345895230770111,0.1249430179595947,-0.0061679687350988,-0.0545969679951667,0.0327607467770576,0.1547370105981826,0.1542491316795349,1
-111.0777587890625,93.60940551757812,-45.476261138916016,-19.90170669555664,-12.609456062316896,-8.149382591247559,-19.495418548583984,-9.606640815734863,-7.935368537902832,-7.516880512237549,-14.488635063171388,5.812751293182373,4.718738079071045,-20.429222106933597,2.843759536743164,-0.6914732456207275,-0.2235557436943054,-1.146129846572876,0.990736722946167,0.6499048471450806,0.1937653422355651,0.7663530111312866,0.8421932458877563,1.104750156402588,0.8391067981719971,2.231810569763184,-8.61578369140625,0.0623005628585815,0.8509107232093811,-0.4565538465976715,0.4072491526603699,-0.7508647441864014,-0.1850236654281616,-0.5229750871658325,-0.0054400861263275,1.1110823154449463,1.037729024887085,-0.3570104241371155,-0.1453673839569091,1
-269.1775207519531,95.13367462158205,-8.611984252929688,-1.802628993988037,-10.407397270202637,8.021838188171387,-8.645931243896484,-11.31568717956543,0.8046140670776367,1.4951190948486328,-9.419262886047363,-9.29300308227539,-12.918634414672852,-9.628817558288574,2.0782101154327397,0.3341543972492218,-0.4625476002693176,2.16391396522522,0.6596725583076477,0.2437552958726883,-0.7142583727836609,0.1729504466056823,0.0074075879529118,0.2107734233140945,-0.6678813099861145,-0.1739239394664764,-5.024857997894287,-0.40386763215065,-1.163013577461243,-0.918768584728241,-0.0311432778835296,0.1813248097896576,0.2391272932291031,0.1739780455827713,0.3504378199577331,0.165525197982788,0.2864521443843841,0.0281294416636228,-0.0237677451223135,1
-433.71527099609375,47.5666389465332,-1.791433334350586,7.301607131958008,13.917017936706545,7.54653787612915,-10.35926628112793,-11.1796236038208,-12.958466529846191,-4.382192134857178,-4.017257690429688,-0.1172106117010116,-5.613969802856445,-1.6273947954177856,0.0401360243558883,0.3111090660095215,0.2504989802837372,0.140507623553276,0.1734780222177505,0.2088474333286285,0.1066188812255859,0.2174167484045028,0.0542402900755405,0.0035679040011018,-0.0337444394826889,-0.015464368276298,-0.4838334619998932,-0.0145222749561071,0.0445196740329265,0.0162638630717992,0.0450513623654842,-0.0131529476493597,0.0426361039280891,0.0308519005775451,-0.0644720941781997,-0.0162967685610055,-0.0095840692520141,0.0261317864060401,0.0407423637807369,1
-337.8178405761719,79.38423156738281,-23.015323638916016,38.36187744140625,8.938189506530762,14.54269313812256,-30.77558708190918,-4.3361124992370605,-13.45802402496338,-8.456549644470215,-7.822046279907227,-8.56840991973877,2.968193531036377,-0.1142351999878883,-0.0708289369940757,-0.006318318657577,-0.0033277608454227,0.0345133654773235,0.0139338681474328,-0.0088709276169538,-0.0385513752698898,-0.0414989106357097,0.0334772057831287,0.0226097870618104,0.0072384565137326,0.0238135624676942,-0.0139332776889204,-0.0397581346333026,-0.0131253646686673,-0.012581312097609,-0.022844348102808,0.015384686179459,-0.0391018614172935,-0.0717314928770065,-0.0347481742501258,-0.0047532278113067,-0.0123281031847,0.0090329758822917,0.0570280887186527,0
-145.9524688720703,68.89948272705078,-62.417110443115234,-11.699451446533203,-25.428110122680664,-20.46214866638184,-21.963117599487305,-9.627715110778809,-37.62576675415039,-6.606573104858398,-4.995405673980713,-1.3651460409164429,-6.523142814636231,-0.0808370187878608,0.6760775446891785,-0.4084866046905517,-0.3655824363231659,0.3502320647239685,0.0677280277013778,0.0480081364512443,0.0202321894466877,0.2258682698011398,-0.1171759068965911,-0.0967316254973411,-0.0971590429544448,0.0059781447052955,0.1240856572985649,-0.5395550727844238,0.2768737971782684,-0.1121572703123092,-0.0548618659377098,0.121540643274784,0.0143207954242825,0.1120467334985733,0.1149285063147544,0.0396561734378337,0.0033340465743094,-0.0517821088433265,-0.0301730167120695,1
-340.4604187011719,96.02918243408205,-40.06138610839844,23.243579864501957,3.3184573650360107,-8.908400535583496,-21.58951759338379,2.3061723709106445,-10.038433074951172,-7.401182174682617,-10.361055374145508,-13.667387008666992,-2.641556978225708,-0.0574793331325054,0.026165023446083,-0.0026614309754222,-0.0467219427227973,-0.0042391554452478,-0.0568431951105594,-0.0090337730944156,0.0063766939565539,-0.0189184974879026,0.0014066294534131,0.0441712625324726,0.0542062483727932,0.0383585579693317,-0.1289640814065933,0.0162145029753446,0.0772960260510444,0.0511916279792785,0.0785556063055992,-0.0176484212279319,0.0123959118500351,0.0049841539002954,-0.0414983965456485,-0.0336017571389675,0.0153957745060324,0.0031362730078399,-0.0271975230425596,0
-86.45533752441406,119.72308349609376,-104.2904815673828,52.883567810058594,-42.61922073364258,-8.265840530395508,-34.9592170715332,-15.721965789794922,-11.15247631072998,8.553092956542969,-0.2455933392047882,-18.98637962341309,-10.179421424865724,-9.80113697052002,0.4988975524902344,-0.665149986743927,-0.7564176917076111,1.6675786972045898,-0.1578928232192993,1.991718053817749,-1.9164164066314695,-0.0217256695032119,0.9458009004592896,-0.1490415632724762,0.0443202331662178,0.1479437202215194,-8.467806816101074,-0.5304558277130127,0.0661567151546478,-1.5773859024047852,1.1269080638885498,-1.2213637828826904,-0.2287230491638183,-0.1237926930189132,0.1767453849315643,0.4107259511947632,0.3394704759120941,0.1726554483175277,-0.137985497713089,1
